"","P","pm2","Alder","B.Ar","EL.Kar","EL.Kar.Original","O.Karak","O.Karak_num","BLEnergikWh","MatValg","MatValg_num","Oms.Typ","BolType","AntEiendom","EiendomAreal","VannkantGL","VegkantGL","RegLBE","RegGrunnforur","RegKulturEiendom","RegGrunnerverv","TotBoliger","BRA.Bolig","BRA.Annet","BRA.Tot","BebygdAreal","RegKulturByg","Etasje","Lopenr","Bruksareal.Enhet","AntallRom","AntallBad","AntallWC","PrivatEid","HarHeis","Etasje_num","EtasjeSeksjon","Kjokken","VannKode","Vannforsyning","AvlopsKode","Avlop","DokumentAr","YearQuarter","DokumentDato","Matrikkel","Knr","Gnr","Bnr","Snr","Bygningsnummer","GateAdresse","EiendomAdressegatenavn","EiendomAdressehusnr","EiendomAdressebokstav","BruksEnhetsNummer","Postnummer","Bygningskategori","Dokumentnr","Bygningstype","Anvendelse","Naeringsgruppe","Andelsnummer","InternIdBruksenhet","dist_cbd_km","geom"
"332",2270000,40535.7142857143,7,2013,4,"D","Green",5,136.5,"Tre",4,"Fritt salg","Blokkleilighet",1,"1330.7",0,0,0,0,0,0,23,2043,"0.0","2043.0","701.0",0,2,2,56,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-03-17 01:00:00,"4626/41/768/14",4626,41,768,"14",300394655,"Kubbedalen 37","kubbedalen",37,NA,"H0307","5350","Boligblokker",2237271,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6330745,11,c(-42728.77, 6731773.22)
"333",2200000,39285.7142857143,7,2013,4,"D","Green",5,136.5,"Tre",4,"Fritt salg","Blokkleilighet",1,"1330.7",0,0,0,0,0,0,23,2043,"0.0","2043.0","701.0",0,1,1,56,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-03-16 01:00:00,"4626/41/768/7",4626,41,768,"7",300394655,"Kubbedalen 37","kubbedalen",37,NA,"H0307","5350","Boligblokker",2232638,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",5,6330737,11,c(-42728.77, 6731773.22)
"334",2525000,40079.3650793651,9,2013,4,"D","Green",5,136.5,"Tre",4,"Fritt salg","Blokkleilighet",1,"1330.7",0,0,0,0,0,0,23,2043,"0.0","2043.0","701.0",0,1,4,63,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-25 01:00:00,"4626/41/768/4",4626,41,768,"4",300394655,"Kubbedalen 37","kubbedalen",37,NA,"H0307","5350","Boligblokker",334518,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6330740,11,c(-42728.77, 6731773.22)
"335",2230000,39821.4285714286,9,2013,4,"D","Green",5,136.5,"Tre",4,"Fritt salg","Blokkleilighet",1,"1330.7",0,0,0,0,0,0,23,2043,"0.0","2043.0","701.0",0,1,5,56,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-02 01:00:00,"4626/41/768/3",4626,41,768,"3",300394655,"Kubbedalen 37","kubbedalen",37,NA,"H0307","5350","Boligblokker",238264,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6330741,11,c(-42728.77, 6731773.22)
"336",2650000,41406.25,9,2013,4,"D","Green",5,136.5,"Tre",4,"Fritt salg","Blokkleilighet",1,"1330.7",0,0,0,0,0,0,23,2043,"0.0","2043.0","701.0",0,3,5,64,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-04-17 02:00:00,"4626/41/768/19",4626,41,768,"19",300394655,"Kubbedalen 37","kubbedalen",37,NA,"H0307","5350","Boligblokker",409840,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6330756,11,c(-42728.77, 6731773.22)
"337",2120000,37857.1428571429,8,2013,4,"D","Green",5,136.5,"Tre",4,"Fritt salg","Blokkleilighet",1,"1330.7",0,0,0,0,0,0,23,2043,"0.0","2043.0","701.0",0,1,7,56,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-19 02:00:00,"4626/41/768/1",4626,41,768,"1",300394655,"Kubbedalen 37","kubbedalen",37,NA,"H0307","5350","Boligblokker",587355,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6330743,11,c(-42728.77, 6731773.22)
"338",2180000,33538.4615384615,4,2017,6,"B","Red",1,119.97,"Tre",4,"Fritt salg","Blokkleilighet",1,"1675.0",0,0,0,0,0,0,9,314,"0.0","314.0","544.0",0,1,1,65,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-12-13 01:00:00,"4626/26/128/1",4626,26,128,"1",300625543,"Barneshaugen 1 H","barneshaugen",1,"A","H0204","5363","Småhus",1561543,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",3,6784447,18.5,c(-49502.98, 6740399.88)
"339",1680000,32307.6923076923,4,2017,6,"B","Red",1,119.97,"Tre",4,"Fritt salg","Annet",1,"1675.0",0,0,0,0,0,0,9,314,"0.0","314.0","544.0",0,1,3,52,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-03 02:00:00,"4626/26/128/5",4626,26,128,"5",300625543,"Barneshaugen 1 H","barneshaugen",1,"E","H0204","5363","Småhus",513045,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",4,6784449,18.5,c(-49502.98, 6740399.88)
"340",2385000,27413.7931034483,3,2017,6,"B","Red",1,119.97,"Tre",4,"Fritt salg","Blokkleilighet",1,"1675.0",0,0,0,0,0,0,9,314,"0.0","314.0","544.0",0,2,3,87,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-12-07 01:00:00,"4626/26/128/7",4626,26,128,"7",300625543,"Barneshaugen 1 H","barneshaugen",1,"G","H0204","5363","Småhus",3447382,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",3,6784454,18.5,c(-49502.98, 6740399.88)
"341",2340000,36000,5,2017,6,"B","Red",1,119.97,"Tre",4,"Fritt salg","Blokkleilighet",1,"1675.0",0,0,0,0,0,0,9,314,"0.0","314.0","544.0",0,1,4,65,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-02 02:00:00,"4626/26/128/6",4626,26,128,"6",300625543,"Barneshaugen 1 H","barneshaugen",1,"F","H0204","5363","Småhus",465395,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",5,6784450,18.5,c(-49502.98, 6740399.88)
"342",2400000,30000,4,2017,6,"B","Red",1,119.97,"Tre",4,"Fritt salg","Blokkleilighet",1,"1675.0",0,0,0,0,0,0,9,314,"0.0","314.0","544.0",0,2,4,80,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-10 02:00:00,"4626/26/128/8",4626,26,128,"8",300625543,"Barneshaugen 1 H","barneshaugen",1,"H","H0204","5363","Småhus",552851,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",4,6784455,18.5,c(-49502.98, 6740399.88)
"343",1740000,33461.5384615385,3,2017,6,"B","Red",1,119.97,"Tre",4,"Fritt salg","Blokkleilighet",1,"1675.0",0,0,0,0,0,0,9,314,"0.0","314.0","544.0",0,1,2,52,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-17 02:00:00,"4626/26/128/2",4626,26,128,"2",300625543,"Barneshaugen 1 H","barneshaugen",1,"B","H0204","5363","Småhus",2346180,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",3,6784448,18.5,c(-49502.98, 6740399.88)
"344",3600000,25531.914893617,21,2000,3,"E","Yellow",3,241.42,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"52296.7",1,0,1,0,0,0,1,139,"0.0","139.0","0.0",0,1,1,141,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-07-02 02:00:00,"4627/14/375/29",4627,14,375,"29",19717720,"Nipefjellet 57","nipefjellet",57,NA,"H0101","5308","Småhus",810701,"Rekkehus","Bolig","Bolig",8,135373,8.71,c(-39183.26, 6739294.61)
"345",4350000,30916.8443496802,0,2019,6,"B","Red",1,120.75,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"6709.9",1,0,0,0,0,0,6,622.6,"0.0","622.6","1000.0",0,2,1,140.7,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-28 02:00:00,"4631/188/775/6",4631,188,775,"6",300721844,"Brekkelia 48","brekkelia",44,NA,"H0201","5914","Småhus",743225,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",2,6971796,17.94,c(-30969.21, 6752236.98)
"346",3000000,42016.8067226891,1,2019,6,"B","Red",1,120.75,"Tre",4,"Fritt salg","Blokkleilighet",1,"6709.9",1,0,0,0,0,0,6,622.6,"0.0","622.6","1000.0",0,1,1,71.4,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-11-19 01:00:00,"4631/188/775/1",4631,188,775,"1",300721844,"Brekkelia 48","brekkelia",33,NA,"H0201","5914","Småhus",3360488,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6971791,17.94,c(-30969.21, 6752236.98)
"347",4450000,30795.8477508651,0,2019,6,"B","Red",1,120.75,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"6709.9",1,0,0,0,0,0,6,622.6,"0.0","622.6","1000.0",0,2,1,144.5,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-28 02:00:00,"4631/188/775/5",4631,188,775,"5",300721844,"Brekkelia 48","brekkelia",46,NA,"H0201","5914","Småhus",743195,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",2,6971795,17.94,c(-30969.21, 6752236.98)
"348",2350000,39101.4975041597,1,2019,6,"B","Red",1,120.75,"Tre",4,"Fritt salg","Blokkleilighet",1,"6709.9",1,0,0,0,0,0,6,622.6,"0.0","622.6","1000.0",0,1,1,60.1,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-10-07 02:00:00,"4631/188/775/2",4631,188,775,"2",300721844,"Brekkelia 48","brekkelia",31,NA,"H0201","5914","Småhus",3138291,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6971793,17.94,c(-30969.21, 6752236.98)
"349",2900000,40616.2464985994,0,2019,6,"B","Red",1,120.75,"Tre",4,"Fritt salg","Blokkleilighet",1,"6709.9",1,0,0,0,0,0,6,622.6,"0.0","622.6","1000.0",0,1,1,71.4,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-28 02:00:00,"4631/188/775/3",4631,188,775,"3",300721844,"Brekkelia 48","brekkelia",29,NA,"H0201","5914","Småhus",744818,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",2,6971794,17.94,c(-30969.21, 6752236.98)
"350",4350000,30938.8335704125,0,2019,6,"B","Red",1,120.75,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"6709.9",1,0,0,0,0,0,6,622.6,"0.0","622.6","1000.0",0,2,1,140.6,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-28 02:00:00,"4631/188/775/4",4631,188,775,"4",300721844,"Brekkelia 48","brekkelia",48,NA,"H0201","5914","Småhus",743159,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6971792,17.94,c(-30969.21, 6752236.98)
"351",1950000,40625,15,2006,5,"C","Red",1,188.89,"Tre",4,"Fritt salg","Tomannsbolig",1,"716.4",0,0,0,0,0,0,2,168,"0.0","168.0","0.0",0,1,1,48,2,1,1,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2021,"2021Q2",2021-05-31 02:00:00,"4626/27/549/2",4626,27,549,"2",24180492,"Maggevarden 77 B","maggevarden",77,"B","H0101","5363","Småhus",636281,"Tomannsbolig, vertikaldelt","Bolig","Bolig",4,367150,17.53,c(-49200.39, 6737859.73)
"352",2920000,24333.3333333333,16,2006,5,"C","Red",1,188.89,"Tre",4,"Fritt salg","Tomannsbolig",1,"716.4",0,0,0,0,0,0,2,168,"0.0","168.0","0.0",0,1,2,120,4,2,2,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2022,"2022Q1",2022-02-16 01:00:00,"4626/27/549/1",4626,27,549,"1",24180492,"Maggevarden 77 B","maggevarden",77,"A","H0101","5363","Småhus",185925,"Tomannsbolig, vertikaldelt","Bolig","Bolig",7,367156,17.53,c(-49200.39, 6737859.73)
"353",2265000,34846.1538461538,8,2013,6,"B","Red",1,130.08,"Tre",4,"Fritt salg","Blokkleilighet",1,"3842.0",0,0,0,0,0,0,2,162,"0.0","162.0","100.0",0,2,1,65,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-02 02:00:00,"4626/27/100/9",4626,27,100,"9",300345578,"Maggevarden 7 A","maggevarden",7,"A","H0201","5363","Småhus",511557,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6246692,17.45,c(-49051.9, 6738154.23)
"354",2930000,37564.1025641026,17,2004,3,"E","Red",1,181.77,"Tre",4,"Fritt salg","Blokkleilighet",1,"3630.9",1,0,0,0,0,0,4,312,"0.0","312.0","0.0",0,1,1,78,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-28 02:00:00,"4626/35/615/6",4626,35,615,"6",22580833,"Bildøyvegen 24 A","bildøyvegen",24,"A","H0101","5353","Boligblokker",626817,"Andre småhus m/3 boliger el fl","Bolig","Bolig",10,362131,11.99,c(-43787.11, 6731979.07)
"355",2950000,37820.5128205128,18,2004,3,"E","Red",1,181.77,"Tre",4,"Fritt salg","Annet",1,"3630.9",1,0,0,0,0,0,4,312,"0.0","312.0","0.0",0,1,1,78,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-04-06 02:00:00,"4626/35/615/5",4626,35,615,"5",22580833,"Bildøyvegen 24 A","bildøyvegen",22,"B","H0101","5353","Boligblokker",382253,"Andre småhus m/3 boliger el fl","Bolig","Bolig",6,362115,11.99,c(-43787.11, 6731979.07)
"356",2850000,38881.309686221,5,2017,5,"C","Red",1,120.85,"Betong",1,"Fritt salg","Blokkleilighet",1,"4197.8",1,0,0,0,0,0,6,436,"0.0","436.0","218.0",0,1,1,73.3,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-09-07 02:00:00,"4631/137/779/15",4631,137,779,"15",300577077,"Isdalstøbakken 1 H","isdalstøbakken",1,"C","H0203","5916","Boligblokker",992360,"Store sammenbygde boligbygg på 2 etg.","Bolig","Bolig",3,6688030,18.68,c(-32575.51, 6752997.2)
"357",2590000,36022.2531293463,4,2017,5,"C","Red",1,120.85,"Betong",1,"Fritt salg","Blokkleilighet",1,"4197.8",1,0,0,0,0,0,6,436,"0.0","436.0","218.0",0,1,1,71.9,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-10-13 02:00:00,"4631/137/779/16",4631,137,779,"16",300577077,"Isdalstøbakken 1 H","isdalstøbakken",1,"B","H0203","5916","Boligblokker",1278780,"Store sammenbygde boligbygg på 2 etg.","Bolig","Bolig",3,6688029,18.68,c(-32575.51, 6752997.2)
"358",2675000,37049.8614958449,4,2017,5,"C","Red",1,120.85,"Betong",1,"Fritt salg","Blokkleilighet",1,"4197.8",1,0,0,0,0,0,6,436,"0.0","436.0","218.0",0,2,1,72.2,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-02-12 01:00:00,"4631/137/779/18",4631,137,779,"18",300577077,"Isdalstøbakken 1 H","isdalstøbakken",1,"H","H0203","5916","Boligblokker",182376,"Store sammenbygde boligbygg på 2 etg.","Bolig","Bolig",3,6688033,18.68,c(-32575.51, 6752997.2)
"359",3000000,31914.8936170213,8,2013,6,"B","Orange",2,128.66,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"698.2",0,0,0,0,0,0,1,94,"0.0","94.0","47.0",0,1,1,94,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-24 01:00:00,"4631/134/477/3",4631,134,477,"3",300366985,"Vardane 156","vardane",156,NA,"H0101","5911","Småhus",354094,"Rekkehus","Bolig","Bolig",6,6282373,20.31,c(-34446.59, 6754492.56)
"360",3050000,43571.4285714286,15,2006,4,"D","Red",1,162.56,"Tre",4,"Fritt salg","Blokkleilighet",1,"1826.2",0,0,0,0,0,0,12,966,"0.0","966.0","0.0",0,3,2,70,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-26 01:00:00,"4624/54/747/11",4624,54,747,"11",21720240,"Gudridflaten 1 A","gudridflaten",1,"A","H0302","5210","Boligblokker",369013,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",5,2359031,22.33,c(-27934.08, 6712370.49)
"361",2000000,39215.6862745098,16,2006,4,"D","Red",1,162.56,"Tre",4,"Fritt salg","Blokkleilighet",1,"1826.2",0,0,0,0,0,0,12,966,"0.0","966.0","0.0",0,1,1,51,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-07-05 02:00:00,"4624/54/747/2",4624,54,747,"2",21720240,"Gudridflaten 1 A","gudridflaten",1,"A","H0302","5210","Boligblokker",736744,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,2359027,22.33,c(-27934.08, 6712370.49)
"362",2450000,38888.8888888889,15,2006,4,"D","Red",1,162.56,"Tre",4,"Fritt salg","Blokkleilighet",1,"1826.2",0,0,0,0,0,0,12,966,"0.0","966.0","0.0",0,2,2,63,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-06-16 02:00:00,"4624/54/747/10",4624,54,747,"10",21720240,"Gudridflaten 1 A","gudridflaten",1,"A","H0302","5210","Boligblokker",725798,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",7,2359029,22.33,c(-27934.08, 6712370.49)
"363",2000000,45454.5454545455,13,2006,4,"D","Red",1,162.56,"Tre",4,"Fritt salg","Blokkleilighet",1,"1826.2",0,0,0,0,0,0,12,966,"0.0","966.0","0.0",0,2,3,44,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-08-14 02:00:00,"4624/54/747/9",4624,54,747,"9",21720240,"Gudridflaten 1 A","gudridflaten",1,"A","H0302","5210","Boligblokker",937255,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,2359042,22.33,c(-27934.08, 6712370.49)
"364",2350000,38524.5901639344,14,2005,5,"C","Red",1,113.67,"Tre",4,"Fritt salg","Blokkleilighet",2,"5754.5",1,0,0,0,0,0,18,1411,"0.0","1411.0","765.0",0,1,1,61,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-05 02:00:00,"4624/61/201/5",4624,61,201,"5",300393796,"Storestraumen 185","storestraumen",183,NA,NA,"5212","Boligblokker",634180,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6329190,19.95,c(-27524.93, 6714893.3)
"365",2790000,42923.0769230769,16,2005,5,"C","Red",1,113.67,"Tre",4,"Fritt salg","Blokkleilighet",1,"5754.5",1,0,0,0,0,0,18,1411,"0.0","1411.0","765.0",0,2,3,65,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-09-16 02:00:00,"4624/61/201/9",4624,61,201,"9",300393796,"Storestraumen 185","storestraumen",191,NA,NA,"5212","Boligblokker",1150629,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",5,6329198,19.95,c(-27524.93, 6714893.3)
"366",3200000,37647.0588235294,16,2005,5,"C","Red",1,113.67,"Tre",4,"Fritt salg","Blokkleilighet",2,"5754.5",1,0,0,0,0,0,18,1411,"0.0","1411.0","765.0",0,2,2,85,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-05 02:00:00,"4624/61/201/11",4624,61,201,"11",300393796,"Storestraumen 185","storestraumen",185,NA,NA,"5212","Boligblokker",531241,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6329196,19.95,c(-27524.93, 6714893.3)
"367",2840000,33809.5238095238,14,2005,5,"C","Red",1,113.67,"Tre",4,"Fritt salg","Blokkleilighet",1,"5754.5",1,0,0,0,0,0,18,1411,"0.0","1411.0","765.0",0,1,1,84,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-04 01:00:00,"4624/61/201/6",4624,61,201,"6",300393796,"Storestraumen 185","storestraumen",181,NA,NA,"5212","Boligblokker",1452138,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",5,6329189,19.95,c(-27524.93, 6714893.3)
"368",2525000,38257.5757575758,15,2005,5,"C","Red",1,113.67,"Tre",4,"Fritt salg","Blokkleilighet",1,"5754.5",1,0,0,0,0,0,18,1411,"0.0","1411.0","765.0",0,1,1,66,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-29 02:00:00,"4624/61/201/2",4624,61,201,"2",300393796,"Storestraumen 185","storestraumen",193,NA,NA,"5212","Boligblokker",2666171,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6329193,19.95,c(-27524.93, 6714893.3)
"369",4250000,37610.6194690265,16,2005,5,"C","Red",1,113.67,"Tre",4,"Fritt salg","Blokkleilighet",1,"5754.5",1,0,0,0,0,0,18,1411,"0.0","1411.0","765.0",0,3,1,113,3,1,2,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-04 02:00:00,"4624/61/201/13",4624,61,201,"13",300393796,"Storestraumen 185","storestraumen",191,NA,NA,"5212","Boligblokker",522083,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6329206,19.95,c(-27524.93, 6714893.3)
"370",3240000,38571.4285714286,15,2005,5,"C","Red",1,113.67,"Tre",4,"Fritt salg","Blokkleilighet",1,"5754.5",1,0,0,0,0,0,18,1411,"0.0","1411.0","765.0",0,3,3,84,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-14 02:00:00,"4624/61/201/18",4624,61,201,"18",300393796,"Storestraumen 185","storestraumen",185,NA,NA,"5212","Boligblokker",2326750,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",5,6329201,19.95,c(-27524.93, 6714893.3)
"371",3230000,38000,14,2005,5,"C","Red",1,113.67,"Tre",4,"Fritt salg","Blokkleilighet",2,"5754.5",1,0,0,0,0,0,18,1411,"0.0","1411.0","765.0",0,3,2,85,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-16 01:00:00,"4624/61/201/17",4624,61,201,"17",300393796,"Storestraumen 185","storestraumen",185,NA,NA,"5212","Boligblokker",1507819,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6329202,19.95,c(-27524.93, 6714893.3)
"372",2525000,38846.1538461538,14,2005,5,"C","Red",1,113.67,"Tre",4,"Fritt salg","Blokkleilighet",1,"5754.5",1,0,0,0,0,0,18,1411,"0.0","1411.0","765.0",0,2,1,65,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-26 02:00:00,"4624/61/201/10",4624,61,201,"10",300393796,"Storestraumen 185","storestraumen",185,NA,NA,"5212","Boligblokker",733591,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6329197,19.95,c(-27524.93, 6714893.3)
"373",2850000,43846.1538461538,16,2005,5,"C","Red",1,113.67,"Tre",4,"Fritt salg","Blokkleilighet",2,"5754.5",1,0,0,0,0,0,18,1411,"0.0","1411.0","765.0",0,3,1,65,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-12-01 01:00:00,"4624/61/201/16",4624,61,201,"16",300393796,"Storestraumen 185","storestraumen",185,NA,NA,"5212","Boligblokker",1515962,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",133,6328410,19.95,c(-27524.93, 6714893.3)
"374",4600000,31292.5170068027,9,2012,5,"C","Orange",2,132.55,"Tre",4,"Fritt salg","Tomannsbolig",1,"1666.8",0,0,0,0,0,0,1,147,"0.0","147.0","110.0",0,1,1,147,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-02-08 01:00:00,"4627/13/607/2",4627,13,607,"2",300298538,"Løftet 63","løftet",63,NA,"H0101","5304","Småhus",159527,"Tomannsbolig, vertikaldelt","Bolig","Bolig",6,6430526,10.61,c(-41291.7, 6739508.41)
"375",1950000,33050.8474576271,5,2014,4,"D","Orange",2,145.07,"Tre",4,"Fritt salg","Blokkleilighet",1,"6735.7",0,0,0,0,0,0,16,1394,"0.0","1394.0","704.0",0,2,1,59,2,1,1,0,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-01-08 01:00:00,"4624/34/647/24",4624,34,647,"24",300326969,"Skeisbotnen 60 C","skeisbotnen",66,"C","H0201","5217","Boligblokker",27623,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6215582,24.89,c(-31085.75, 6709448.6)
