"","P","pm2","Alder","B.Ar","EL.Kar","EL.Kar.Original","O.Karak","O.Karak_num","BLEnergikWh","MatValg","MatValg_num","Oms.Typ","BolType","AntEiendom","EiendomAreal","VannkantGL","VegkantGL","RegLBE","RegGrunnforur","RegKulturEiendom","RegGrunnerverv","TotBoliger","BRA.Bolig","BRA.Annet","BRA.Tot","BebygdAreal","RegKulturByg","Etasje","Lopenr","Bruksareal.Enhet","AntallRom","AntallBad","AntallWC","PrivatEid","HarHeis","Etasje_num","EtasjeSeksjon","Kjokken","VannKode","Vannforsyning","AvlopsKode","Avlop","DokumentAr","YearQuarter","DokumentDato","Matrikkel","Knr","Gnr","Bnr","Snr","Bygningsnummer.x","GateAdresse","EiendomAdressegatenavn","EiendomAdressehusnr","EiendomAdressebokstav","BruksEnhetsNummer","Postnummer","Bygningskategori","Dokumentnr","Bygningstype","Anvendelse","Naeringsgruppe","Andelsnummer","InternIdBruksenhet","dist_cbd_km","geom"
"1964",2190000,1247.86324786325,84,1937,1,"G","Red",1,485.33,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"1547.3",0,0,0,0,0,0,30,1755,"0.0","1755.0","620.0",0,2,9,21,1,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-10-29 02:00:00,"4601/163/18/23",4601,163,18,"23",139711688,"Møllendalsveien 63 A","møllendalsveien",63,"A","H0108","5009","Boligblokker",1356791,"Annen bygning for bofellesskap","Bolig","Bolig",4,4910536,2.28,c(-30627.08, 6732524.03)
"1965",2430000,1384.61538461538,84,1937,1,"G","Red",1,485.33,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"1547.3",0,0,0,0,0,0,30,1755,"0.0","1755.0","620.0",0,1,6,32,1,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-06-11 02:00:00,"4601/163/18/6",4601,163,18,"6",139711688,"Møllendalsveien 63 A","møllendalsveien",63,"A","H0108","5009","Boligblokker",700186,"Annen bygning for bofellesskap","Bolig","Bolig",5,4910519,2.28,c(-30627.08, 6732524.03)
"1966",2370000,1350.42735042735,85,1937,1,"G","Red",1,485.33,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"1547.3",0,0,0,0,0,0,30,1755,"0.0","1755.0","620.0",0,1,4,33,1,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-11-24 01:00:00,"4601/163/18/4",4601,163,18,"4",139711688,"Møllendalsveien 63 A","møllendalsveien",63,"A","H0108","5009","Boligblokker",1337647,"Annen bygning for bofellesskap","Bolig","Bolig",3,4910544,2.28,c(-30627.08, 6732524.03)
"1967",1870000,1065.52706552707,83,1937,1,"G","Red",1,485.33,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"1547.3",0,0,0,0,0,0,30,1755,"0.0","1755.0","620.0",0,1,10,27,1,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-10-12 02:00:00,"4601/163/18/10",4601,163,18,"10",139711688,"Møllendalsveien 63 A","møllendalsveien",63,"A","H0108","5009","Boligblokker",3163826,"Annen bygning for bofellesskap","Bolig","Bolig",4,4910523,2.28,c(-30627.08, 6732524.03)
"1968",4250000,2421.65242165242,85,1937,1,"G","Red",1,485.33,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"1547.3",0,0,0,0,0,0,30,1755,"0.0","1755.0","620.0",0,2,15,35,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-08-09 02:00:00,"4601/163/18/29",4601,163,18,"29",139711688,"Møllendalsveien 63 A","møllendalsveien",63,"A","H0108","5009","Boligblokker",870843,"Annen bygning for bofellesskap","Bolig","Bolig",4,4910542,2.28,c(-30627.08, 6732524.03)
"1969",2450000,1396.0113960114,85,1937,1,"G","Red",1,485.33,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"1547.3",0,0,0,0,0,0,30,1755,"0.0","1755.0","620.0",0,1,12,27,1,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-06-21 02:00:00,"4601/163/18/12",4601,163,18,"12",139711688,"Møllendalsveien 63 A","møllendalsveien",63,"A","H0108","5009","Boligblokker",668425,"Annen bygning for bofellesskap","Bolig","Bolig",4,4910525,2.28,c(-30627.08, 6732524.03)
"1970",3440000,1960.11396011396,82,1937,1,"G","Red",1,485.33,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"1547.3",0,0,0,0,0,0,30,1755,"0.0","1755.0","620.0",0,2,14,37,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-05 01:00:00,"4601/163/18/28",4601,163,18,"28",139711688,"Møllendalsveien 63 A","møllendalsveien",63,"A","H0108","5009","Boligblokker",1464157,"Annen bygning for bofellesskap","Bolig","Bolig",6,4910541,2.28,c(-30627.08, 6732524.03)
"1971",2300000,1310.54131054131,85,1937,1,"G","Red",1,485.33,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"1547.3",0,0,0,0,0,0,30,1755,"0.0","1755.0","620.0",0,1,2,33,1,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-09-15 02:00:00,"4601/163/18/2",4601,163,18,"2",139711688,"Møllendalsveien 63 A","møllendalsveien",63,"A","H0108","5009","Boligblokker",1031865,"Annen bygning for bofellesskap","Bolig","Bolig",3,4910546,2.28,c(-30627.08, 6732524.03)
"1972",2250000,1282.05128205128,84,1937,1,"G","Red",1,485.33,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"1547.3",0,0,0,0,0,0,30,1755,"0.0","1755.0","620.0",0,2,16,21,1,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-06-01 02:00:00,"4601/163/18/30",4601,163,18,"30",139711688,"Møllendalsveien 63 A","møllendalsveien",63,"A","H0108","5009","Boligblokker",645561,"Annen bygning for bofellesskap","Bolig","Bolig",6,4910526,2.28,c(-30627.08, 6732524.03)
"1973",3150000,16578.9473684211,18,2004,3,"E","Red",1,178.86,"Betong",1,"Fritt salg","Blokkleilighet",1,"9126.4",1,0,0,0,0,0,2,190,"0.0","190.0","0.0",0,1,1,70,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-02-08 01:00:00,"4601/189/359/39",4601,189,359,"39",20796774,"Myrdalshovden 76","myrdalshovden",76,NA,"H0101","5130","Boligblokker",152564,"Rekkehus","Bolig","Bolig",5,4830391,8.93,c(-30873.89, 6743176.24)
"1974",4900000,1142.45744928888,5,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,4,1,87,3,2,2,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-31 02:00:00,"4601/189/422/88",4601,189,422,"88",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"G","H0402","5130","Boligblokker",637347,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6337163,8.69,c(-30926.1, 6742944.1)
"1975",2910000,678.479832128701,5,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,2,4,56,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-06-15 02:00:00,"4601/189/422/68",4601,189,422,"68",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"D","H0402","5130","Boligblokker",717841,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6337026,8.69,c(-30926.1, 6742944.1)
"1976",3400000,792.725577057589,4,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,1,2,90,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-10-23 02:00:00,"4601/189/422/61",4601,189,422,"61",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"G","H0402","5130","Boligblokker",3224922,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6337020,8.69,c(-30926.1, 6742944.1)
"1977",4490000,1046.86407087899,6,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,1,1,100,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-10-14 02:00:00,"4601/189/422/59",4601,189,422,"59",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"E","H0402","5130","Boligblokker",1161306,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6337017,8.69,c(-30926.1, 6742944.1)
"1978",3325000,775.238983446025,6,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,4,3,56,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-10-20 02:00:00,"4601/189/422/82",4601,189,422,"82",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"D","H0402","5130","Boligblokker",1188555,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6337157,8.69,c(-30926.1, 6742944.1)
"1979",3300000,769.410118908837,5,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,5,2,56,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-11-03 01:00:00,"4601/189/422/90",4601,189,422,"90",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"D","H0402","5130","Boligblokker",1379419,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",8,6337171,8.69,c(-30926.1, 6742944.1)
"1980",3900000,909.302867801352,5,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Annet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,1,1,96,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-09-02 02:00:00,"4601/189/422/62",4601,189,422,"62",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"G","H0402","5130","Boligblokker",1083287,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6337019,8.69,c(-30926.1, 6742944.1)
"1981",2890000,673.816740498951,5,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,3,2,47,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-07-06 02:00:00,"4601/189/422/78",4601,189,422,"78",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"G","H0402","5130","Boligblokker",833767,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6337152,8.69,c(-30926.1, 6742944.1)
"1982",3150000,734.436931685708,3,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,1,1,81,3,1,2,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-05 02:00:00,"4601/189/422/54",4601,189,422,"54",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"A","H0402","5130","Boligblokker",635657,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",2,6337012,8.69,c(-30926.1, 6742944.1)
"1983",4490000,1046.86407087899,6,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,1,1,98,4,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-30 02:00:00,"4601/189/422/64",4601,189,422,"64",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"H","H0402","5130","Boligblokker",576652,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6337022,8.69,c(-30926.1, 6742944.1)
"1984",3100000,722.779202611331,6,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,4,2,47,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-04-07 02:00:00,"4601/189/422/87",4601,189,422,"87",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"G","H0402","5130","Boligblokker",387642,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6337162,8.69,c(-30926.1, 6742944.1)
"1985",3990000,930.28678013523,5,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,3,1,83,3,1,2,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-01-18 01:00:00,"4601/189/422/71",4601,189,422,"71",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"D","H0402","5130","Boligblokker",63768,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6337145,8.69,c(-30926.1, 6742944.1)
"1986",3475000,810.212170669154,4,2016,6,"B","Green",5,112.65,"Betong",1,"Fritt salg","Blokkleilighet",1,"4924.5",0,0,0,0,0,0,48,4289,"0.0","4289.0","1000.0",0,1,1,67,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-08-11 02:00:00,"4601/189/422/55",4601,189,422,"55",300398003,"Myrdalsvegen 30 G","myrdalsvegen",30,"B","H0402","5130","Boligblokker",2858355,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6337013,8.69,c(-30926.1, 6742944.1)
"1987",4100000,4315.78947368421,7,2015,5,"C","Green",5,124.75,"Betong",1,"Fritt salg","Blokkleilighet",1,"7365.4",1,0,0,0,0,1,10,950,"0.0","950.0","352.0",0,2,3,88,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-21 01:00:00,"4601/35/167/26",4601,35,167,"26",300327608,"Ytrebygdsvegen 17","ytrebygdsvegen",17,NA,"H0203","5251","Boligblokker",310339,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6216832,8.79,c(-36228.62, 6726606.15)
"1988",3375000,3552.63157894737,6,2015,5,"C","Green",5,124.75,"Betong",1,"Fritt salg","Blokkleilighet",1,"7365.4",1,0,0,0,0,1,10,950,"0.0","950.0","352.0",0,3,2,71,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-02-15 01:00:00,"4601/35/167/28",4601,35,167,"28",300327608,"Ytrebygdsvegen 17","ytrebygdsvegen",17,NA,"H0203","5251","Boligblokker",188664,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6216830,8.79,c(-36228.62, 6726606.15)
"1989",2620000,5038.46153846154,4,2018,5,"C","Red",1,126.99,"Tre",4,"Fritt salg","Blokkleilighet",1,"11604.1",1,0,0,0,0,0,7,520,"0.0","520.0","290.0",0,2,1,55.7,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-02-28 01:00:00,"4631/322/166/37",4631,322,166,"37",300609775,"Mjåtveitmarka 56 C","mjåtveitmarka",56,"C","H0201","5918","Boligblokker",225113,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6762902,14.39,c(-35633.96, 6748254.41)
"1990",6400000,1307.99100756182,3,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",2,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,2,3,70,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-08-19 02:00:00,"4601/168/2152/7",4601,168,2152,"7",300651801,"Nyhavn 6 C","nyhavn",6,"C","H0201","5042","Boligblokker",914218,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",5,6836285,2.98,c(-32538.91, 6737258.34)
"1991",2850000,582.464745554874,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,2,1,44,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-20 02:00:00,"4601/168/2152/4",4601,168,2152,"4",300651801,"Nyhavn 6 C","nyhavn",6,"C","H0201","5042","Boligblokker",2768609,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6836283,2.98,c(-32538.91, 6737258.34)
"1992",5550000,1134.27345187002,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",2,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,2,2,83,4,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-20 02:00:00,"4601/168/2152/3",4601,168,2152,"3",300651801,"Nyhavn 6 C","nyhavn",6,"C","H0201","5042","Boligblokker",2769304,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6836284,2.98,c(-32538.91, 6737258.34)
"1993",3050000,623.339464541181,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,2,7,46,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-20 02:00:00,"4601/168/2152/25",4601,168,2152,"25",300651801,"Nyhavn 6 C","nyhavn",6,"A","H0201","5042","Boligblokker",2768446,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",2,6836504,2.98,c(-32538.91, 6737258.34)
"1994",3080000,629.470672389127,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,3,1,44,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-08-11 02:00:00,"4601/168/2152/31",4601,168,2152,"31",300651801,"Nyhavn 6 C","nyhavn",6,"A","H0201","5042","Boligblokker",2856664,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6836506,2.98,c(-32538.91, 6737258.34)
"1995",3500000,715.307582260372,2,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Uoppgitt",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,3,5,46,2,1,1,0,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-09-17 02:00:00,"4601/168/2152/36",4601,168,2152,"36",300651801,"Nyhavn 6 C","nyhavn",6,"A","H0201","5042","Boligblokker",1156368,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6836510,2.98,c(-32538.91, 6737258.34)
"1996",3950000,807.275699979563,3,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,4,3,45,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-08-02 02:00:00,"4601/168/2152/19",4601,168,2152,"19",300651801,"Nyhavn 6 C","nyhavn",6,"C","H0201","5042","Boligblokker",845993,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6836455,2.98,c(-32538.91, 6737258.34)
"1997",3790000,774.575924790517,3,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,2,8,50,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-10-05 02:00:00,"4601/168/2152/24",4601,168,2152,"24",300651801,"Nyhavn 6 C","nyhavn",6,"A","H0201","5042","Boligblokker",1121394,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6836505,2.98,c(-32538.91, 6737258.34)
"1998",2950000,602.902105048028,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,3,4,46,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-17 02:00:00,"4601/168/2152/35",4601,168,2152,"35",300651801,"Nyhavn 6 C","nyhavn",6,"A","H0201","5042","Boligblokker",2764785,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",2,6836509,2.98,c(-32538.91, 6737258.34)
"1999",5275000,1078.07071326385,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",2,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,3,3,70,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-17 02:00:00,"4601/168/2152/14",4601,168,2152,"14",300651801,"Nyhavn 6 C","nyhavn",6,"C","H0201","5042","Boligblokker",2763807,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",2,6836404,2.98,c(-32538.91, 6737258.34)
"2000",2550000,521.152667075414,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,2,1,44,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-20 02:00:00,"4601/168/2152/23",4601,168,2152,"23",300651801,"Nyhavn 6 C","nyhavn",6,"A","H0201","5042","Boligblokker",2768633,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",2,6836498,2.98,c(-32538.91, 6737258.34)
"2001",4550000,929.899856938484,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",2,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,2,3,66,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-17 02:00:00,"4601/168/2152/26",4601,168,2152,"26",300651801,"Nyhavn 6 C","nyhavn",6,"A","H0201","5042","Boligblokker",2763356,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",6,7168633,2.98,c(-32538.91, 6737258.34)
"2002",2850000,582.464745554874,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,2,5,46,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-17 02:00:00,"4601/168/2152/28",4601,168,2152,"28",300651801,"Nyhavn 6 C","nyhavn",6,"A","H0201","5042","Boligblokker",2763779,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6836502,2.98,c(-32538.91, 6737258.34)
"2003",3290000,672.38912732475,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,1,1,62,2,1,1,1,1,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-17 02:00:00,"4601/168/2152/2",4601,168,2152,"2",300651801,"Nyhavn 6 C","nyhavn",6,"D","H0201","5042","Boligblokker",2763169,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",2,6836247,2.98,c(-32538.91, 6737258.34)
"2004",3050000,623.339464541181,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,4,7,46,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-20 02:00:00,"4601/168/2152/41",4601,168,2152,"41",300651801,"Nyhavn 6 C","nyhavn",6,"A","H0201","5042","Boligblokker",2768371,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",2,6836560,2.98,c(-32538.91, 6737258.34)
"2005",2950000,602.902105048028,1,2019,6,"B","Green",5,113.38,"Betong",1,"Fritt salg","Blokkleilighet",1,"0.0",0,0,0,0,0,0,45,4893,"0.0","4893.0","1588.0",0,3,1,44,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-17 02:00:00,"4601/168/2152/11",4601,168,2152,"11",300651801,"Nyhavn 6 C","nyhavn",6,"C","H0201","5042","Boligblokker",2764231,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6836402,2.98,c(-32538.91, 6737258.34)
